mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,30,31,32,52,53,74,75,76,84,100,101,102,104,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
539,6.943095148663527,27.748,2.997,0.924,0.876,0.153,0.551,0.502,0.258,0.888,0.37,0.159,0.626,0.346,0.149,0.652,0.425,0.646,0.342,0.179,111.57,0.437,0.472,0.374,0.403,0.389,5.0,0.0004489,7.507,4.03,1.0,0.588465,5.25691758,71.774422,142.538254,110.415993
542,8.045757490560675,27.883,3.064,1.993,0.846,0.151,0.581,0.476,0.437,0.853,0.412,0.159,0.636,0.367,0.239,0.621,0.419,0.719,0.352,0.302,147.115,0.498,0.475,0.414,0.435,0.458,4.0,0.0004912,7.87,4.353,1.0,0.591925,4.62949764,58.245884,137.543427,69.971382
543,8.698970004336019,31.733,2.68,0.956,0.897,0.149,0.534,0.472,0.341,0.608,0.162,0.25,0.505,0.249,0.216,0.418,0.308,0.956,0.208,0.293,117.93,0.449,0.34,0.323,0.315,0.486,4.0,0.0004571,7.345,4.415,1.0,0.59,4.90646811,82.691483,111.326233,114.007721
544,6.640164517660112,19.173,4.289,1.883,0.756,0.153,0.558,0.486,0.447,0.786,0.242,0.294,0.582,0.325,0.298,0.581,0.368,0.652,0.294,0.341,126.419,0.497,0.441,0.402,0.426,0.429,4.0,0.0004508,7.589,4.432,1.0,0.509761,5.91467253,52.226704,130.117294,99.489883
545,6.6252516539898965,27.692,3.085,1.298,0.863,0.153,0.558,0.501,0.316,0.624,0.431,0.207,0.555,0.366,0.225,0.57,0.41,0.598,0.464,0.328,125.378,0.459,0.421,0.382,0.403,0.463,7.0,0.0004322,7.272,4.323,1.0,0.557101,5.47321309,75.796013,122.513252,112.361115
546,7.602059991327962,22.662,4.376,1.256,0.801,0.151,0.563,0.409,0.414,0.46,0.308,0.418,0.472,0.315,0.329,0.47,0.338,0.539,0.305,0.393,133.119,0.462,0.396,0.372,0.401,0.412,4.0,0.0004991,7.476,4.183,1.0,0.499008,3.25794526,78.451523,118.355942,109.854889
548,6.991399828238082,17.166,4.93,1.286,0.734,0.153,0.525,0.533,0.324,0.56,0.347,0.367,0.5,0.389,0.251,0.498,0.435,0.58,0.343,0.367,113.058,0.461,0.425,0.38,0.395,0.43,3.0,0.0004645,7.399,4.5,1.0,0.468671,3.44053547,62.760094,113.547295,77.202042
549,8.096910013008056,29.095,2.785,1.41,0.874,0.154,0.56,0.453,0.379,0.737,0.574,0.089,0.59,0.412,0.174,0.575,0.482,0.672,0.452,0.214,125.989,0.464,0.467,0.392,0.42,0.446,4.0,0.0004794,7.723,4.28,1.0,0.58684,3.23296864,66.819466,148.052414,88.207047
550,8.522878745280337,23.705,4.813,1.541,0.789,0.15,0.588,0.512,0.368,0.691,0.377,0.418,0.561,0.374,0.302,0.489,0.37,0.937,0.347,0.357,158.052,0.49,0.495,0.412,0.397,0.547,4.0,0.0004692,7.414,5.403,1.0,0.541949,3.70569156,79.062202,151.488235,112.325287
551,8.301029995663981,24.011,4.409,1.479,0.803,0.151,0.553,0.457,0.471,0.617,0.325,0.293,0.51,0.33,0.292,0.418,0.35,0.997,0.272,0.302,147.912,0.494,0.412,0.377,0.371,0.524,5.0,0.0005039,6.957,4.393,1.0,0.535794,5.09523626,73.288055,142.365295,90.99041
552,8.698970004336019,35.761,2.88,0.278,0.919,0.154,0.581,0.507,0.304,0.71,0.228,0.275,0.552,0.273,0.179,0.456,0.294,0.942,0.43,0.39,113.736,0.464,0.404,0.335,0.314,0.587,4.0,0.0005196,7.054,4.034,1.0,0.640161,7.73638722,51.79203,161.601654,89.894203
553,7.698970004336019,24.052,3.786,1.056,0.832,0.154,0.547,0.474,0.478,0.693,0.408,0.361,0.528,0.357,0.327,0.433,0.382,0.913,0.385,0.468,120.448,0.5,0.488,0.404,0.372,0.589,7.0,0.0004396,6.954,4.147,1.0,0.558788,6.91922832,44.466801,95.188248,104.785889
556,7.259637310505756,32.064,5.58,1.913,0.811,0.139,0.656,0.317,0.423,0.469,0.206,0.301,0.552,0.218,0.304,0.596,0.228,0.483,0.291,0.336,250.933,0.466,0.325,0.358,0.378,0.37,5.0,0.0004985,8.743,3.864,1.0,0.575991,4.65692857,72.871262,140.010162,68.652603
557,7.221848749616356,34.694,5.113,2.147,0.827,0.138,0.613,0.304,0.443,0.468,0.133,0.364,0.525,0.189,0.322,0.554,0.223,0.515,0.187,0.47,262.842,0.453,0.322,0.345,0.363,0.391,7.0,0.0004886,8.636,3.559,1.0,0.595504,7.1321111,70.427208,160.379395,81.334084
558,7.026872146400302,31.171,6.04,1.795,0.799,0.138,0.656,0.329,0.468,0.564,0.138,0.281,0.584,0.199,0.304,0.597,0.234,0.586,0.224,0.386,255.04,0.484,0.328,0.362,0.386,0.399,4.0,0.0005173,8.968,3.762,1.0,0.581262,4.05160418,60.050774,216.569885,73.616043
559,6.552841968657781,32.839,3.307,2.508,0.85,0.14,0.617,0.316,0.388,0.52,0.327,0.137,0.538,0.188,0.296,0.552,0.221,0.535,0.281,0.341,199.226,0.44,0.328,0.341,0.354,0.386,6.0,0.000511,8.418,3.627,1.0,0.58332,4.59129056,76.562088,171.927399,95.040375
560,5.657577319177793,32.177,3.383,2.106,0.854,0.139,0.631,0.341,0.463,0.55,0.213,0.241,0.562,0.223,0.294,0.573,0.235,0.58,0.384,0.335,183.757,0.478,0.334,0.36,0.376,0.433,7.0,0.0004808,7.658,3.627,1.0,0.579433,2.39648989,68.862411,159.661041,116.091003
561,6.259637310505756,32.786,3.493,2.237,0.851,0.14,0.615,0.331,0.473,0.46,0.298,0.269,0.52,0.243,0.329,0.55,0.23,0.494,0.38,0.328,195.69,0.473,0.343,0.364,0.378,0.401,3.0,0.0005045,8.304,3.728,1.0,0.575879,6.65835747,58.412598,171.716827,77.759598
562,7.698970004336019,19.308,5.029,1.396,0.75,0.15,0.506,0.367,0.396,0.693,0.126,0.321,0.496,0.212,0.258,0.432,0.264,0.974,0.169,0.531,131.077,0.423,0.38,0.322,0.312,0.558,7.0,0.0004917,7.07,3.694,1.0,0.511782,2.63702101,45.498566,97.380524,41.998611
563,7.229147988357855,11.951,7.675,1.177,0.574,0.15,0.46,0.415,0.402,0.688,0.191,0.418,0.479,0.267,0.279,0.422,0.308,1.066,0.212,0.567,114.827,0.425,0.432,0.341,0.319,0.615,6.0,0.0004704,6.434,3.222,1.0,0.453837,5.79496356,60.87022,95.217773,79.198151
564,5.899998417198648,21.211,2.885,2.157,0.808,0.15,0.533,0.358,0.463,0.386,0.325,0.291,0.487,0.248,0.315,0.51,0.236,0.577,0.284,0.348,113.159,0.451,0.334,0.35,0.354,0.403,6.0,0.0004806,6.481,3.81,1.0,0.470719,4.31711788,94.80146,101.441811,100.64814
566,6.900008766455316,17.785,4.892,1.511,0.735,0.15,0.539,0.413,0.387,0.624,0.242,0.278,0.55,0.336,0.242,0.576,0.358,0.634,0.402,0.311,121.253,0.447,0.381,0.376,0.386,0.449,4.0,0.0004948,7.232,3.91,1.0,0.488397,6.95469388,70.297066,108.552803,89.340233
567,6.699991797446187,20.013,4.049,1.533,0.782,0.15,0.52,0.493,0.388,1.033,0.284,0.147,0.567,0.396,0.221,0.623,0.398,0.591,0.426,0.261,117.913,0.467,0.488,0.394,0.418,0.426,6.0,0.0004719,7.26,3.894,1.0,0.545065,9.73239687,54.449963,92.843224,101.452438
568,6.299997602857746,22.306,4.674,1.196,0.792,0.151,0.598,0.466,0.311,0.583,0.365,0.13,0.574,0.373,0.165,0.551,0.38,0.805,0.528,0.134,136.545,0.458,0.359,0.371,0.375,0.489,7.0,0.0004636,7.221,4.288,1.0,0.513844,4.9759941,75.440605,112.528297,93.317673
569,6.799998134593398,22.307,5.135,1.841,0.762,0.148,0.598,0.454,0.487,0.713,0.28,0.275,0.588,0.367,0.295,0.537,0.37,1.043,0.405,0.296,165.053,0.513,0.423,0.417,0.403,0.581,5.0,0.0004888,7.63,4.16,1.0,0.543221,5.10134024,58.50948,84.661339,125.222527
570,6.799998134593398,25.722,3.204,0.957,0.861,0.15,0.56,0.377,0.392,0.652,0.496,0.135,0.543,0.332,0.221,0.563,0.388,0.614,0.39,0.215,110.078,0.443,0.428,0.365,0.394,0.406,5.0,0.0004762,7.21,3.842,1.0,0.547007,4.59777633,67.757401,87.648628,110.1259
571,5.899998417198648,18.76,4.972,2.641,0.711,0.148,0.581,0.445,0.439,0.689,0.299,0.277,0.586,0.345,0.291,0.602,0.361,0.679,0.353,0.318,155.947,0.488,0.422,0.408,0.413,0.45,7.0,0.0004851,7.675,4.866,1.0,0.513828,9.024727,63.383194,101.851776,82.414352
572,5.700000503883016,19.393,3.312,2.289,0.776,0.149,0.543,0.449,0.469,0.646,0.332,0.265,0.551,0.313,0.302,0.57,0.307,0.691,0.498,0.279,116.192,0.487,0.415,0.389,0.396,0.489,7.0,0.0004701,7.069,4.942,1.0,0.50544,9.03870202,96.615005,95.366776,95.911179
573,5.899998417198648,19.968,5.15,2.601,0.72,0.148,0.622,0.459,0.44,0.689,0.431,0.244,0.628,0.41,0.262,0.639,0.412,0.741,0.461,0.423,168.163,0.507,0.455,0.433,0.434,0.542,7.0,0.0004952,7.405,5.511,1.0,0.530667,5.00808454,47.807789,119.857681,104.020401
574,6.0999990348465305,30.654,3.175,1.572,0.866,0.147,0.559,0.467,0.445,0.621,0.323,0.243,0.553,0.329,0.252,0.557,0.347,0.733,0.402,0.216,150.477,0.49,0.396,0.378,0.393,0.45,6.0,0.0004477,7.885,5.035,1.0,0.592015,5.49998263,62.02417,117.052696,104.58593
575,6.0,24.781,2.874,1.903,0.838,0.15,0.555,0.442,0.317,0.699,0.357,0.219,0.584,0.348,0.226,0.575,0.366,0.888,0.376,0.291,123.853,0.438,0.425,0.386,0.395,0.518,3.0,0.0004769,7.712,4.005,1.0,0.56209,7.85073191,57.494907,76.548836,101.508148
576,6.0999990348465305,26.086,3.342,0.894,0.86,0.15,0.554,0.436,0.33,0.75,0.363,0.222,0.599,0.324,0.198,0.615,0.356,0.778,0.436,0.193,113.487,0.44,0.445,0.374,0.391,0.469,5.0,0.000441,7.94,4.037,1.0,0.582228,7.20854253,77.994339,89.883072,89.489304
578,7.700057099977233,11.853,6.643,1.297,0.599,0.149,0.436,0.465,0.279,0.348,0.299,0.136,0.363,0.369,0.17,0.388,0.392,0.339,0.389,0.169,102.728,0.393,0.261,0.301,0.322,0.299,2.0,0.0004454,6.417,3.869,1.0,0.40448,5.79305009,68.918526,112.570816,67.507584
579,7.899974269892137,16.962,4.243,1.293,0.754,0.151,0.503,0.502,0.295,0.509,0.592,0.266,0.423,0.42,0.322,0.471,0.449,0.434,0.527,0.2,99.38,0.433,0.456,0.388,0.418,0.387,2.0,0.0004423,6.692,3.878,1.0,0.456955,5.55846116,63.274513,95.666321,76.342064
580,7.400007822415902,21.383,3.455,2.712,0.776,0.149,0.54,0.483,0.466,0.341,0.343,0.232,0.431,0.346,0.333,0.463,0.384,0.457,0.374,0.322,141.255,0.496,0.306,0.37,0.387,0.384,6.0,0.000461,7.193,4.841,1.0,0.468893,2.20003459,63.948174,117.217735,53.432869
581,7.50003813440381,16.253,5.391,1.679,0.697,0.149,0.494,0.468,0.41,0.308,0.268,0.375,0.394,0.34,0.29,0.433,0.366,0.421,0.413,0.196,123.961,0.457,0.317,0.341,0.363,0.343,6.0,0.0004888,7.236,3.843,1.0,0.428037,3.47349471,46.707153,100.739685,59.035706
582,7.299988937677887,19.677,2.777,2.273,0.796,0.151,0.528,0.369,0.401,0.473,0.577,0.158,0.47,0.251,0.361,0.51,0.264,0.499,0.283,0.325,105.686,0.432,0.403,0.361,0.367,0.369,3.0,0.0004508,6.795,3.871,1.0,0.473942,5.57708888,41.342819,108.818871,57.011002
583,6.299997602857746,18.09,5.847,2.276,0.69,0.149,0.56,0.361,0.37,0.442,0.231,0.221,0.488,0.253,0.244,0.511,0.272,0.497,0.291,0.295,160.253,0.43,0.298,0.328,0.338,0.361,3.0,0.000486,7.464,5.022,1.0,0.469376,9.8299263,46.466442,143.555969,69.456558
584,7.299988937677887,18.421,3.251,2.679,0.756,0.149,0.551,0.359,0.373,0.454,0.312,0.193,0.48,0.285,0.25,0.502,0.302,0.524,0.272,0.347,117.942,0.428,0.32,0.338,0.345,0.381,4.0,0.000489,6.549,3.898,1.0,0.45566,5.94960805,62.534264,142.006866,87.056625
585,6.699991797446187,21.973,4.162,1.625,0.792,0.151,0.604,0.494,0.278,0.569,0.248,0.488,0.554,0.302,0.263,0.58,0.325,0.582,0.401,0.218,133.917,0.459,0.435,0.373,0.39,0.4,6.0,0.0004496,7.311,4.1,1.0,0.504122,6.72643565,72.051231,106.96048,61.096519
586,7.0,20.573,3.934,2.519,0.761,0.149,0.565,0.451,0.366,0.428,0.33,0.187,0.478,0.273,0.289,0.502,0.295,0.52,0.371,0.309,142.657,0.461,0.315,0.347,0.377,0.4,4.0,0.0004861,7.21,5.015,1.0,0.475527,8.86361368,60.274437,132.030762,80.535721
587,7.100015437450609,20.307,2.872,2.421,0.793,0.149,0.542,0.441,0.351,0.408,0.329,0.118,0.466,0.309,0.189,0.495,0.298,0.469,0.315,0.252,114.448,0.445,0.285,0.321,0.339,0.346,4.0,0.0004874,7.154,3.93,1.0,0.462688,5.30121047,67.686569,91.854706,76.494675
588,6.799998134593398,15.061,4.587,2.865,0.669,0.152,0.551,0.372,0.431,0.436,0.189,0.326,0.477,0.277,0.288,0.506,0.306,0.471,0.315,0.331,125.394,0.451,0.317,0.347,0.365,0.372,6.0,0.0005145,6.954,3.965,1.0,0.430636,1.85932243,59.59639,87.462395,93.539795
589,6.199998172182031,21.176,2.951,1.973,0.811,0.149,0.523,0.445,0.382,0.392,0.367,0.16,0.458,0.345,0.227,0.489,0.35,0.46,0.331,0.294,110.099,0.45,0.306,0.343,0.361,0.362,6.0,0.0004725,6.911,4.318,1.0,0.468457,4.82602812,60.986191,130.745636,62.114887
590,7.899974269892137,24.473,4.233,2.232,0.791,0.147,0.574,0.531,0.34,0.396,0.467,0.201,0.464,0.389,0.229,0.486,0.402,0.555,0.384,0.221,167.642,0.482,0.355,0.36,0.376,0.386,6.0,0.0004834,7.273,5.284,1.0,0.503344,10.5097244,63.134949,121.282227,72.908745
591,6.799998134593398,19.677,4.535,2.01,0.75,0.151,0.581,0.497,0.342,0.686,0.294,0.192,0.57,0.338,0.216,0.582,0.355,0.632,0.424,0.192,137.896,0.473,0.391,0.374,0.389,0.416,3.0,0.0004745,7.119,4.873,1.0,0.509464,9.03807544,66.818062,109.38958,83.48307
592,6.799998134593398,22.245,3.179,2.47,0.797,0.151,0.553,0.469,0.335,0.599,0.434,0.21,0.517,0.379,0.234,0.534,0.374,0.648,0.413,0.183,133.517,0.452,0.414,0.377,0.381,0.415,7.0,0.0005091,7.601,4.923,1.0,0.52066,7.60764547,82.070877,119.996201,84.415894
593,7.0,17.234,3.445,2.884,0.731,0.151,0.491,0.466,0.492,0.557,0.323,0.173,0.461,0.294,0.367,0.483,0.292,0.571,0.369,0.35,118.992,0.483,0.351,0.374,0.376,0.43,7.0,0.0005093,7.47,4.714,1.0,0.476313,4.53046231,68.058304,80.766754,72.172226
594,7.79997073344623,22.238,3.955,2.62,0.772,0.149,0.573,0.47,0.306,0.628,0.425,0.186,0.541,0.358,0.199,0.551,0.373,0.69,0.396,0.174,156.578,0.449,0.413,0.366,0.378,0.42,5.0,0.000463,7.515,5.082,1.0,0.52813,10.6636036,47.46793,112.91452,65.932381
595,5.278189384787454,32.335,4.612,1.147,0.849,0.14,0.499,0.461,0.416,0.48,0.274,0.204,0.492,0.321,0.24,0.496,0.353,0.532,0.351,0.256,191.51,0.458,0.32,0.351,0.369,0.38,6.0,0.0004834,8.79,4.773,1.0,0.599345,9.19640225,62.798073,117.967377,144.68541
596,5.351639989019068,34.218,5.476,2.955,0.802,0.139,0.537,0.361,0.417,0.57,0.196,0.204,0.532,0.238,0.276,0.516,0.265,0.582,0.258,0.327,304.668,0.438,0.323,0.349,0.366,0.389,7.0,0.0004509,9.074,5.911,1.0,0.642127,5.26221374,75.52536,184.814865,109.644608
597,6.301029995663981,17.488,2.916,1.439,0.801,0.149,0.552,0.434,0.324,0.282,0.952,0.204,0.46,0.36,0.289,0.427,0.489,0.615,0.343,0.334,80.343,0.437,0.479,0.37,0.391,0.43,6.0,0.0004172,6.845,3.281,1.0,0.412351,4.65294528,35.404556,136.420532,84.93576
599,5.698970004336019,10.794,5.752,1.459,0.599,0.149,0.578,0.433,0.452,0.606,0.331,0.331,0.514,0.452,0.296,0.513,0.423,0.59,0.547,0.516,86.237,0.488,0.423,0.42,0.408,0.551,5.0,0.0004827,6.588,3.415,1.0,0.415624,3.46039694,16.583605,102.321533,90.604012
600,6.863279432843593,27.005,2.918,2.189,0.841,0.148,0.555,0.343,0.327,0.494,0.387,0.096,0.52,0.288,0.163,0.513,0.33,0.581,0.33,0.178,144.298,0.409,0.326,0.324,0.346,0.363,7.0,0.0004412,7.183,4.976,1.0,0.544273,2.10605074,67.379333,131.217316,73.16082
601,6.931814138253839,28.235,2.831,1.119,0.877,0.146,0.498,0.483,0.459,0.383,0.264,0.166,0.433,0.296,0.229,0.441,0.35,0.477,0.329,0.346,114.699,0.48,0.271,0.32,0.349,0.384,7.0,0.0005029,7.41,4.626,1.0,0.524572,7.41726576,53.316879,110.313766,71.537178
602,7.346787486224656,25.594,5.685,1.903,0.771,0.145,0.616,0.437,0.287,0.543,0.308,0.088,0.561,0.334,0.149,0.566,0.354,0.583,0.417,0.149,205.022,0.446,0.313,0.348,0.367,0.383,6.0,0.0004995,7.92,4.789,1.0,0.545883,4.70947147,63.145321,126.465408,77.011162
603,6.168770306132936,35.564,4.219,1.189,0.868,0.144,0.579,0.413,0.295,0.498,0.258,0.166,0.499,0.285,0.175,0.509,0.324,0.529,0.315,0.253,197.356,0.429,0.307,0.32,0.337,0.366,6.0,0.0005192,7.971,6.354,1.0,0.607556,4.23465483,78.011032,142.742218,96.261581
604,6.772113295386326,29.783,3.75,1.507,0.85,0.145,0.51,0.39,0.438,0.482,0.152,0.231,0.478,0.225,0.279,0.48,0.27,0.532,0.258,0.307,162.229,0.446,0.288,0.327,0.35,0.366,6.0,0.0004523,7.452,4.265,1.0,0.569007,2.11492368,50.260754,94.774696,82.15966
605,5.0,45.476,2.828,1.488,0.913,0.143,0.63,0.474,0.369,0.39,0.371,0.136,0.49,0.348,0.188,0.519,0.354,0.523,0.377,0.294,200.478,0.491,0.299,0.342,0.362,0.398,5.0,0.0004623,8.519,4.454,1.0,0.624405,6.12303114,84.140816,182.290482,80.671455
606,5.0,28.869,6.464,1.68,0.78,0.143,0.625,0.506,0.509,0.421,0.354,0.205,0.512,0.373,0.273,0.559,0.391,0.495,0.379,0.316,245.967,0.547,0.327,0.386,0.422,0.397,7.0,0.0004821,8.013,4.048,1.0,0.545469,3.75258887,72.936699,175.867828,89.621002
607,5.664542099310616,32.678,4.57,2.166,0.829,0.142,0.614,0.55,0.422,0.507,0.404,0.182,0.532,0.424,0.245,0.547,0.434,0.55,0.449,0.31,230.029,0.529,0.364,0.4,0.423,0.436,3.0,0.0004518,8.553,4.119,1.0,0.587183,5.71164399,66.636391,149.734756,114.426254
608,5.866461091629782,33.54,5.005,1.214,0.844,0.143,0.582,0.476,0.442,0.425,0.387,0.208,0.479,0.371,0.261,0.51,0.358,0.513,0.406,0.272,214.672,0.5,0.34,0.37,0.385,0.397,9.0,0.0004799,7.987,4.219,1.0,0.579819,3.65380712,48.385445,146.59967,107.745842
609,5.314258261397736,32.818,3.942,2.186,0.843,0.143,0.615,0.483,0.408,0.417,0.372,0.136,0.509,0.375,0.208,0.554,0.386,0.489,0.383,0.231,209.741,0.502,0.308,0.364,0.398,0.367,7.0,0.0004349,7.92,4.014,1.0,0.561946,3.92105971,73.888504,114.198997,126.840027
610,5.542118103266008,34.551,5.798,2.025,0.815,0.142,0.622,0.484,0.388,0.443,0.33,0.218,0.514,0.362,0.243,0.552,0.375,0.497,0.414,0.258,282.003,0.498,0.331,0.373,0.395,0.39,8.0,0.0004803,7.721,4.218,1.0,0.591542,4.11761873,54.288807,162.2733,105.45034
611,5.686132779630847,38.803,3.796,2.301,0.864,0.142,0.624,0.556,0.449,0.468,0.359,0.155,0.519,0.401,0.237,0.546,0.434,0.538,0.416,0.26,245.314,0.543,0.327,0.386,0.422,0.405,5.0,0.0004871,7.793,4.184,1.0,0.613175,5.87943054,54.687363,134.228043,99.61824
612,5.568636235841013,35.34,5.58,1.755,0.828,0.14,0.591,0.418,0.474,0.484,0.203,0.209,0.511,0.266,0.279,0.526,0.307,0.522,0.268,0.367,269.005,0.494,0.298,0.352,0.379,0.386,7.0,0.0005005,8.81,4.083,1.0,0.605125,3.25810101,86.022476,169.431458,119.768143
613,5.939302159646388,33.47,5.697,2.073,0.812,0.14,0.591,0.44,0.477,0.424,0.358,0.234,0.486,0.354,0.298,0.52,0.345,0.476,0.398,0.295,271.896,0.503,0.339,0.379,0.4,0.39,2.0,0.000506,8.57,4.387,1.0,0.587124,2.99134843,74.899048,156.138031,129.862762
614,5.688246138944246,31.447,8.101,1.999,0.757,0.139,0.549,0.319,0.394,0.436,0.201,0.242,0.468,0.222,0.279,0.488,0.233,0.511,0.24,0.279,333.8,0.42,0.293,0.323,0.338,0.343,6.0,0.0004915,8.72,4.717,1.0,0.595121,8.24694539,81.925903,147.726791,129.5896
615,4.6020599913279625,30.886,5.328,3.023,0.787,0.138,0.66,0.463,0.466,0.546,0.31,0.287,0.571,0.359,0.315,0.586,0.386,0.579,0.382,0.377,274.025,0.529,0.381,0.415,0.436,0.446,8.0,0.0004978,8.942,4.253,1.0,0.586406,7.65819413,68.100739,155.211761,133.361557
616,5.809668301829708,37.787,4.004,2.732,0.849,0.142,0.583,0.47,0.521,0.495,0.4,0.146,0.534,0.375,0.249,0.552,0.374,0.576,0.354,0.28,265.487,0.525,0.347,0.386,0.414,0.403,7.0,0.0004766,8.198,4.32,1.0,0.631635,3.31268702,83.357437,132.231705,127.133438
617,5.787812395596042,34.049,3.906,2.347,0.845,0.144,0.589,0.457,0.401,0.554,0.365,0.157,0.552,0.359,0.207,0.552,0.365,0.613,0.378,0.299,222.082,0.482,0.358,0.373,0.385,0.43,6.0,0.000513,7.709,5.021,1.0,0.616132,5.88263886,53.391415,191.470062,138.928635
618,7.455931955649724,40.091,4.214,1.958,0.867,0.143,0.622,0.494,0.403,0.534,0.293,0.163,0.541,0.345,0.218,0.549,0.38,0.549,0.35,0.229,255.68,0.506,0.33,0.368,0.394,0.376,10.0,0.000525,8.665,5.976,1.0,0.644688,5.23256457,87.747429,184.483505,166.119293
619,5.97469413473523,42.907,3.765,1.946,0.883,0.142,0.62,0.462,0.476,0.45,0.385,0.183,0.513,0.369,0.249,0.547,0.357,0.506,0.431,0.302,252.376,0.519,0.34,0.377,0.398,0.413,8.0,0.0005,8.429,5.175,1.0,0.639693,2.28434694,74.828423,148.084244,177.815155
620,6.148130399270234,17.135,4.802,1.857,0.72,0.155,0.644,0.456,0.4,0.579,0.482,0.143,0.601,0.372,0.219,0.575,0.367,0.721,0.497,0.214,123.025,0.5,0.401,0.397,0.401,0.477,3.0,0.0004675,6.257,4.052,1.0,0.465354,6.12885479,35.417652,81.272461,98.998672
621,7.183758700008217,22.581,1.962,1.689,0.861,0.156,0.521,0.383,0.502,0.738,0.642,0.095,0.552,0.451,0.175,0.512,0.49,0.722,0.546,0.231,85.756,0.469,0.492,0.393,0.406,0.5,6.0,0.0004763,6.874,3.965,1.0,0.542168,3.5620764,63.420502,91.414627,118.276382
622,7.302770657240282,21.723,4.382,0.908,0.804,0.155,0.606,0.552,0.442,0.954,0.375,0.207,0.664,0.382,0.321,0.625,0.399,0.803,0.524,0.375,118.902,0.533,0.512,0.456,0.469,0.567,3.0,0.0004465,7.12,3.825,1.0,0.55203,2.51391654,49.715984,79.257423,114.492897
623,7.767003889607846,9.323,4.144,1.962,0.604,0.154,0.418,0.455,0.414,0.526,0.663,0.104,0.363,0.543,0.198,0.341,0.473,0.629,0.572,0.194,65.061,0.429,0.431,0.368,0.356,0.465,5.0,0.000435,5.819,3.758,1.0,0.389771,4.0555973,48.50367,105.530388,112.044067
624,6.665546248849069,20.044,3.869,1.106,0.801,0.152,0.485,0.535,0.359,0.468,0.213,0.181,0.428,0.319,0.218,0.387,0.38,0.592,0.293,0.171,103.992,0.46,0.287,0.321,0.347,0.352,5.0,0.0005006,6.76,4.789,1.0,0.476962,4.95491029,28.409618,103.02607,128.489716
625,6.623423042943488,23.901,3.067,2.029,0.824,0.149,0.527,0.407,0.412,0.458,0.528,0.128,0.447,0.34,0.265,0.425,0.365,0.544,0.298,0.258,128.036,0.449,0.371,0.351,0.371,0.367,,,,,,,,,,
626,6.860120913598763,9.489,6.211,1.716,0.545,0.155,0.421,0.399,0.394,0.837,0.547,0.157,0.482,0.507,0.205,0.481,0.534,0.52,0.564,0.276,85.883,0.405,0.514,0.398,0.422,0.453,4.0,0.0004792,6.847,4.106,1.0,0.432273,2.06943562,49.80719,97.974503,108.237076
627,7.546681659952962,9.718,7.832,1.74,0.504,0.153,0.414,0.366,0.457,0.704,0.294,0.125,0.43,0.284,0.226,0.33,0.284,1.058,0.248,0.221,106.65,0.412,0.374,0.314,0.304,0.509,6.0,0.0004823,6.714,4.863,1.0,0.454699,2.84367373,53.504494,111.054909,168.253555
628,7.265200170411153,26.88,2.828,1.415,0.864,0.153,0.551,0.489,0.397,0.714,0.337,0.221,0.545,0.314,0.258,0.431,0.313,1.072,0.467,0.251,118.042,0.479,0.424,0.373,0.349,0.597,3.0,0.0004515,6.669,4.194,1.0,0.577531,3.0131915,56.594284,94.814987,144.117661
629,7.5718652059712115,28.052,2.999,1.426,0.864,0.151,0.543,0.376,0.459,0.735,0.247,0.123,0.547,0.247,0.221,0.447,0.239,0.982,0.289,0.275,128.409,0.459,0.368,0.338,0.319,0.515,5.0,0.00042,7.008,3.162,1.0,0.597317,5.91786616,45.064682,94.188477,127.144257
630,7.330683119433888,24.801,3.5,0.968,0.847,0.155,0.53,0.439,0.401,0.644,0.399,0.264,0.512,0.326,0.258,0.407,0.352,0.953,0.361,0.273,114.2,0.457,0.435,0.365,0.349,0.529,6.0,0.0004942,6.906,3.972,1.0,0.558378,4.79162848,65.306129,115.891937,96.94239
631,6.603800652904264,24.742,3.752,1.467,0.826,0.153,0.571,0.492,0.282,0.832,0.406,0.133,0.59,0.355,0.183,0.501,0.341,1.046,0.402,0.166,134.638,0.448,0.457,0.376,0.346,0.538,5.0,0.0005058,6.623,3.75,1.0,0.580985,4.40333622,54.379608,125.912025,108.256149
632,8.065501548756432,21.825,7.077,1.968,0.707,0.143,0.45,0.469,0.342,0.716,0.341,0.163,0.489,0.373,0.21,0.395,0.349,0.934,0.467,0.181,211.332,0.42,0.407,0.358,0.329,0.527,4.0,0.0004937,8.149,4.113,1.0,0.585454,1.98068953,55.235603,181.585953,79.924316
633,7.632644078973981,25.371,4.815,0.868,0.817,0.151,0.559,0.541,0.394,0.737,0.455,0.269,0.562,0.415,0.241,0.465,0.38,1.031,0.385,0.318,148.361,0.498,0.487,0.406,0.377,0.578,4.0,0.0004895,7.321,3.979,1.0,0.581926,2.45511471,52.347618,998.357971,86.480255
634,7.651695136951839,21.672,6.06,1.091,0.752,0.149,0.51,0.454,0.366,0.668,0.426,0.149,0.51,0.36,0.224,0.427,0.327,0.842,0.479,0.216,161.581,0.443,0.414,0.365,0.335,0.512,4.0,0.0005071,7.255,3.945,1.0,0.553617,1.75799793,57.207001,138.337906,153.049973
