mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,30,31,32,74,75,76,84,100,101,102,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
525,6.0,27.319,2.349,0.871,0.895,0.155,0.595,0.485,0.384,0.732,0.503,0.229,0.617,0.338,0.24,0.864,0.616,0.291,90.0,0.488,0.488,0.398,0.59,6.0,0.0004734,6.533,4.987,1.0,0.576412,6.73440467,52.181786,108.510895,67.476082
526,6.900008766455316,21.033,3.28,1.765,0.807,0.154,0.562,0.433,0.469,0.503,0.222,0.275,0.518,0.262,0.276,0.637,0.238,0.501,111.918,0.488,0.333,0.352,0.459,6.0,0.0004636,6.361,3.983,1.0,0.480688,7.46975894,66.377563,168.495987,106.279053
527,5.700000503883016,19.87,2.353,0.77,0.864,0.156,0.587,0.415,0.319,0.458,0.421,0.096,0.513,0.295,0.157,0.519,0.721,0.171,63.887,0.44,0.325,0.322,0.47,9.0,0.000493,5.524,3.451,1.0,0.440687,3.73572342,78.47757,67.020416,75.170158
528,6.399996913372259,11.32,7.153,3.031,0.526,0.149,0.414,0.334,0.236,0.407,0.139,0.107,0.339,0.194,0.145,0.29,0.249,0.16,136.959,0.328,0.217,0.226,0.233,8.0,0.0004662,7.027,4.033,1.0,0.420046,4.87068763,57.511814,164.53299,62.849804
529,4.70000006855703,7.043,2.786,0.607,0.675,0.174,0.508,0.47,0.307,0.547,0.208,0.058,0.433,0.256,0.128,0.726,0.332,0.122,25.591,0.429,0.271,0.272,0.393,3.0,0.0004851,3.666,4.906,1.0,0.307015,3.70715944,49.026344,104.211731,131.891998
530,6.0999990348465305,19.289,8.042,1.446,0.67,0.149,0.493,0.477,0.361,0.522,0.424,0.115,0.425,0.416,0.204,0.319,0.633,0.227,194.636,0.444,0.354,0.348,0.393,9.0,0.0004767,7.491,1.675,1.0,0.522481,5.74865766,27.889732,85.504135,90.466797
531,5.300000202445418,23.281,3.661,0.638,0.844,0.153,0.577,0.526,0.281,0.587,0.264,0.077,0.551,0.316,0.126,0.72,0.399,0.136,102.401,0.461,0.309,0.331,0.418,5.0,0.000475,6.611,5.854,1.0,0.513517,6.6792885,79.939514,125.865303,78.528053
532,6.0,25.626,4.398,0.931,0.828,0.15,0.523,0.325,0.358,0.413,0.186,0.119,0.468,0.202,0.169,0.522,0.264,0.189,140.674,0.402,0.239,0.28,0.325,5.0,0.0004591,7.042,3.369,1.0,0.515817,6.56677777,83.876534,172.164459,97.501137
533,7.0,8.333,3.736,0.224,0.678,0.172,0.517,0.565,0.482,0.706,0.31,0.124,0.482,0.331,0.241,0.637,0.327,0.269,33.831,0.521,0.38,0.351,0.411,6.0,0.0004912,4.638,5.018,1.0,0.345612,8.17780617,60.119274,160.294266,82.942337
534,4.0,9.947,2.001,0.348,0.809,0.181,0.536,0.394,0.469,0.231,0.376,0.082,0.328,0.304,0.224,0.357,0.219,0.241,24.057,0.466,0.23,0.285,0.272,4.0,0.0005083,4.239,3.804,1.0,0.29428,0.436755869,38.43821,57.745182,71.404892
535,5.300000202445418,32.287,2.032,1.216,0.909,0.153,0.591,0.362,0.391,0.378,0.261,0.071,0.485,0.242,0.157,0.561,0.296,0.202,107.358,0.448,0.237,0.295,0.353,6.0,0.0005159,6.615,2.426,1.0,0.523817,3.43984774,43.625076,32.191818,39.737011
536,8.400007822415901,27.7,4.721,1.223,0.823,0.151,0.57,0.39,0.322,0.493,0.257,0.152,0.537,0.281,0.191,0.469,0.357,0.143,170.441,0.427,0.301,0.336,0.323,10.0,0.0004948,6.955,4.052,1.0,0.548145,9.93452609,87.178253,286.562103,80.500717
537,5.499999678657065,7.935,3.023,1.269,0.649,0.169,0.528,0.394,0.218,0.641,0.484,0.145,0.473,0.336,0.128,0.503,0.384,0.257,37.899,0.38,0.423,0.312,0.382,7.0,0.0004483,5.511,4.669,1.0,0.359519,8.08037108,70.762871,183.453918,94.04747
538,5.59999938302362,10.136,1.224,0.877,0.828,0.18,0.558,0.538,0.47,0.542,0.184,0.058,0.471,0.245,0.161,0.428,0.33,0.174,22.371,0.522,0.261,0.292,0.311,7.0,0.0005006,4.244,2.659,1.0,0.328827,7.00051808,46.733318,34.761093,57.573559
540,5.700000503883016,20.351,3.61,0.843,0.82,0.158,0.588,0.483,0.323,0.475,0.255,0.088,0.508,0.341,0.14,0.559,0.386,0.17,93.67,0.464,0.272,0.33,0.372,7.0,0.0005118,6.216,2.175,1.0,0.46444,3.95498887,44.306244,42.081284,29.69623
541,5.59999938302362,19.46,6.124,1.473,0.719,0.146,0.531,0.371,0.408,0.271,0.424,0.13,0.351,0.359,0.22,0.316,0.583,0.207,156.844,0.437,0.275,0.31,0.369,9.0,0.0004816,7.108,4.473,1.0,0.461691,7.12451873,67.543869,193.080048,178.95137
542,5.59999938302362,24.64,5.177,1.329,0.791,0.15,0.55,0.533,0.299,0.481,0.324,0.087,0.501,0.378,0.154,0.61,0.317,0.178,167.188,0.461,0.297,0.344,0.368,5.0,0.0005115,6.589,4.141,1.0,0.520877,2.64049239,77.852806,210.314514,140.440491
543,6.900008766455316,17.78,2.87,1.296,0.81,0.155,0.562,0.486,0.514,0.507,0.232,0.174,0.536,0.29,0.272,0.569,0.352,0.307,77.786,0.52,0.304,0.366,0.409,6.0,0.0004745,5.991,3.721,1.0,0.439713,5.41607137,66.523552,98.701706,65.118408
544,7.899974269892137,15.64,3.969,1.477,0.742,0.153,0.489,0.386,0.454,0.417,0.236,0.143,0.409,0.269,0.226,0.474,0.348,0.244,91.04,0.443,0.265,0.301,0.355,9.0,0.0004932,6.164,3.076,1.0,0.426471,7.32095611,63.695744,148.63266,117.153763
545,7.599980364934842,14.348,2.673,0.364,0.825,0.168,0.535,0.377,0.45,0.511,0.258,0.276,0.497,0.246,0.256,0.695,0.43,0.402,44.554,0.454,0.348,0.333,0.509,6.0,0.0004471,4.829,3.417,1.0,0.404221,4.2023014,55.513184,157.194153,108.638214
546,5.40000018605658,21.766,5.237,2.082,0.748,0.139,0.551,0.508,0.358,0.438,0.366,0.168,0.499,0.381,0.213,0.531,0.477,0.245,170.198,0.472,0.324,0.364,0.418,2.0,0.0004812,8.092,3.166,1.0,0.499849,5.12638405,45.23325,84.650581,53.624752
547,6.299997602857746,14.495,3.827,0.702,0.762,0.161,0.539,0.358,0.414,0.435,0.387,0.084,0.468,0.333,0.161,0.624,0.267,0.226,68.342,0.437,0.302,0.321,0.373,5.0,0.0004549,5.517,3.069,1.0,0.415089,1.6873595,100.321701,207.09201,157.857849
548,6.299997602857746,19.221,3.889,1.534,0.78,0.155,0.603,0.431,0.406,0.626,0.3,0.115,0.536,0.364,0.191,0.479,0.352,0.26,110.204,0.48,0.347,0.364,0.364,3.0,0.0005309,5.741,2.939,1.0,0.479413,6.34142268,46.186428,68.414513,81.267174
549,7.700057099977233,8.35,4.034,1.532,0.6,0.156,0.535,0.425,0.455,0.295,0.359,0.21,0.369,0.349,0.265,0.461,0.502,0.344,52.654,0.472,0.288,0.328,0.436,5.0,0.000397,5.2,3.994,1.0,0.328332,10.0351613,52.035278,117.165329,81.451309
550,7.79997073344623,11.225,4.841,2.126,0.617,0.151,0.472,0.452,0.465,0.438,0.231,0.247,0.453,0.304,0.305,0.551,0.335,0.426,88.495,0.463,0.305,0.354,0.437,9.0,0.0004962,6.358,2.646,1.0,0.394824,8.83129016,37.375221,119.587997,78.264259
552,5.800000874803203,27.964,4.293,0.434,0.855,0.15,0.613,0.521,0.255,0.602,0.208,0.045,0.586,0.287,0.092,0.65,0.302,0.116,134.043,0.463,0.285,0.322,0.356,6.0,0.0004774,6.743,3.747,1.0,0.542325,7.39584538,59.9016,186.598877,151.068146
553,8.199970640755867,7.995,4.242,0.624,0.622,0.172,0.535,0.466,0.266,1.51,0.14,0.197,0.591,0.253,0.151,0.483,0.314,0.623,41.553,0.422,0.616,0.332,0.474,5.0,0.0004249,4.927,4.324,1.0,0.39342,7.80663511,54.280357,173.745102,53.755753
554,5.300000202445418,12.751,3.867,1.396,0.708,0.16,0.462,0.308,0.474,0.308,0.356,0.28,0.319,0.293,0.298,0.357,0.39,0.385,72.503,0.414,0.314,0.303,0.378,4.0,0.00047,6.117,2.757,1.0,0.379174,3.01586827,60.174175,99.935684,78.00589
555,5.899998417198648,13.863,4.491,0.824,0.723,0.161,0.586,0.464,0.397,0.405,0.253,0.104,0.452,0.277,0.19,0.497,0.26,0.258,77.374,0.482,0.254,0.306,0.338,7.0,0.0004475,5.819,3.759,1.0,0.391546,3.06231334,47.15831,80.547554,151.20401
556,6.0999990348465305,19.103,2.983,1.718,0.803,0.152,0.592,0.388,0.455,0.453,0.473,0.204,0.53,0.311,0.266,0.585,0.337,0.33,94.916,0.478,0.377,0.369,0.417,6.0,0.0004743,6.507,3.165,1.0,0.451599,8.94123411,56.420631,53.309052,58.404366
557,6.199998172182031,14.97,2.887,1.08,0.791,0.161,0.563,0.408,0.306,0.413,0.281,0.085,0.451,0.288,0.145,0.531,0.293,0.192,62.503,0.425,0.26,0.294,0.339,5.0,0.0004596,5.488,4.359,1.0,0.394725,4.83839695,34.903931,171.564941,82.39183
558,7.199970640755866,18.676,6.79,1.202,0.7,0.151,0.678,0.515,0.352,0.694,0.232,0.123,0.588,0.36,0.198,0.549,0.398,0.223,157.423,0.515,0.35,0.382,0.39,9.0,0.0004437,6.451,3.096,1.0,0.489113,6.05397595,54.407139,51.627426,89.347778
559,5.700000503883016,24.994,1.821,1.122,0.895,0.154,0.548,0.467,0.3,0.509,0.302,0.107,0.541,0.264,0.164,0.652,0.425,0.213,75.6,0.438,0.306,0.323,0.43,3.0,0.0004875,5.687,4.079,1.0,0.51016,5.87053792,37.723442,118.242004,88.329758
560,5.499999678657065,4.116,2.259,0.04,0.642,0.2,0.534,0.489,0.472,1.621,0.178,0.036,0.513,0.335,0.227,0.416,0.39,0.345,9.553,0.498,0.611,0.359,0.384,5.0,0.0004163,3.558,3.147,1.0,0.241126,4.1675543,47.250786,48.048191,77.531715
561,5.300000202445418,7.123,1.685,0.088,0.801,0.193,0.569,0.43,0.258,0.358,0.189,0.326,0.379,0.228,0.227,0.543,0.249,0.146,12.773,0.419,0.291,0.278,0.313,5.0,0.0004815,3.405,1.796,1.0,0.258354,5.95171101,23.85079,27.997931,5.705202
562,8.0,17.534,3.278,1.265,0.794,0.159,0.557,0.471,0.404,0.677,0.188,0.221,0.547,0.284,0.238,0.416,0.375,0.242,83.802,0.477,0.362,0.356,0.344,8.0,0.0004973,5.755,2.722,1.0,0.471767,8.01979955,16.584404,36.144562,30.32008
564,6.499996931948306,9.338,5.166,0.545,0.62,0.165,0.599,0.528,0.454,0.418,0.345,0.084,0.471,0.367,0.197,0.571,0.286,0.222,56.143,0.527,0.282,0.345,0.36,8.0,0.0004842,4.91,4.532,1.0,0.349114,2.26491206,85.979446,75.576714,97.831001
565,5.40000018605658,10.112,3.037,0.025,0.768,0.175,0.571,0.466,0.413,0.553,0.311,0.071,0.515,0.298,0.159,0.51,0.454,0.203,31.042,0.483,0.312,0.324,0.389,3.0,0.0004454,4.453,3.655,1.0,0.344414,5.69963397,40.842133,48.811974,55.423008
566,5.59999938302362,26.491,4.534,0.818,0.832,0.147,0.6,0.42,0.379,0.453,0.155,0.093,0.508,0.231,0.177,0.466,0.233,0.209,145.475,0.467,0.233,0.305,0.303,5.0,0.0004613,6.645,3.365,1.0,0.510562,5.56332647,28.231535,51.371971,27.976234
567,6.0999990348465305,13.375,3.512,0.446,0.772,0.164,0.555,0.401,0.536,0.39,0.643,0.098,0.411,0.402,0.229,0.511,0.478,0.268,54.493,0.497,0.377,0.347,0.419,6.0,0.0004387,5.639,4.163,1.0,0.386432,3.66859697,42.486145,107.032532,89.525826
568,6.599997654072044,10.763,3.342,0.929,0.716,0.171,0.571,0.406,0.316,0.674,0.214,0.085,0.531,0.246,0.14,0.657,0.351,0.179,49.07,0.431,0.324,0.306,0.396,6.0,0.0004953,4.532,3.691,1.0,0.379595,11.1147971,38.616047,119.360123,42.924076
569,8.100015437450608,17.045,3.709,1.071,0.781,0.16,0.559,0.401,0.291,0.348,0.433,0.105,0.424,0.343,0.148,0.437,0.368,0.182,85.458,0.417,0.296,0.305,0.329,5.0,0.0004991,5.828,3.35,1.0,0.420181,6.33733671,41.54166,57.754749,73.858475
570,7.0,31.599,2.596,1.682,0.881,0.149,0.594,0.491,0.442,0.627,0.274,0.156,0.598,0.313,0.241,0.524,0.412,0.33,139.519,0.509,0.352,0.384,0.422,9.0,0.0004721,7.414,3.852,1.0,0.594812,1.67988864,35.072952,84.124321,136.074677
571,6.900008766455316,8.679,4.251,0.143,0.664,0.171,0.491,0.459,0.147,0.507,0.199,0.015,0.418,0.263,0.035,0.415,0.346,0.055,38.741,0.365,0.24,0.239,0.272,5.0,0.0004091,4.491,4.691,1.0,0.329248,1.58212401,53.664402,69.167519,102.39064
572,5.300000202445418,21.232,3.654,1.467,0.806,0.147,0.548,0.312,0.41,0.488,0.355,0.131,0.494,0.287,0.224,0.583,0.412,0.239,114.1,0.423,0.324,0.335,0.411,6.0,0.0004824,7.08,4.142,1.0,0.480837,9.8718192,26.928095,56.263542,56.060768
573,8.599980364934842,13.638,5.575,0.403,0.695,0.16,0.574,0.461,0.31,0.511,0.277,0.124,0.468,0.346,0.147,0.739,0.357,0.245,83.77,0.448,0.304,0.321,0.447,5.0,0.000512,5.387,3.508,1.0,0.404196,5.77221649,92.675262,312.030396,111.189117
574,6.199998172182031,11.756,6.879,1.42,0.586,0.153,0.394,0.416,0.308,0.339,0.338,0.064,0.323,0.318,0.127,0.436,0.465,0.145,107.318,0.373,0.247,0.256,0.349,8.0,0.0004682,6.497,2.171,1.0,0.421425,2.26541354,45.823795,57.114273,55.318153
575,4.499999953328896,3.802,2.16,0.022,0.635,0.204,0.556,0.474,0.393,0.767,0.191,0.102,0.323,0.446,0.226,0.459,0.508,0.168,8.343,0.474,0.353,0.332,0.378,4.0,0.0004827,3.243,4.845,1.0,0.224077,4.02094128,105.922394,94.930405,104.688774
576,6.499996931948306,7.883,3.815,0.264,0.659,0.172,0.585,0.425,0.298,0.438,0.609,0.043,0.429,0.427,0.106,0.458,0.343,0.14,33.164,0.436,0.363,0.32,0.314,5.0,0.0005037,4.747,2.529,1.0,0.325051,2.65577489,21.163054,42.972878,12.333719
577,6.299997602857746,20.478,3.111,0.17,0.862,0.162,0.529,0.417,0.191,0.573,0.121,0.026,0.5,0.196,0.06,0.565,0.233,0.076,67.715,0.379,0.24,0.252,0.291,4.0,0.0004473,5.792,4.001,1.0,0.464985,2.36232857,37.343723,376.507233,184.961166
578,7.700057099977233,16.137,3.48,1.456,0.766,0.153,0.507,0.407,0.462,0.375,0.422,0.146,0.416,0.311,0.24,0.408,0.666,0.249,84.732,0.459,0.314,0.322,0.441,8.0,0.0004951,6.563,3.759,1.0,0.426452,6.88439481,46.538582,80.577667,30.144312
579,5.300000202445418,25.372,3.334,0.361,0.873,0.156,0.602,0.515,0.348,0.655,0.284,0.112,0.61,0.303,0.165,0.696,0.363,0.236,94.947,0.488,0.35,0.359,0.432,7.0,0.0004843,6.28,2.973,1.0,0.531765,4.91721806,62.67395,138.221512,67.654526
580,6.299997602857746,20.727,3.918,1.454,0.794,0.153,0.514,0.314,0.467,0.66,0.138,0.223,0.549,0.229,0.246,0.593,0.267,0.308,117.041,0.432,0.34,0.341,0.389,6.0,0.0004806,7.004,4.686,1.0,0.511422,5.68385566,58.554764,111.655167,56.643139
581,8.400007822415901,15.704,8.36,1.398,0.617,0.152,0.677,0.477,0.367,0.568,0.416,0.19,0.598,0.422,0.223,0.634,0.475,0.248,164.939,0.507,0.391,0.415,0.452,11.0,0.0005243,7.006,2.856,1.0,0.48503,6.67501984,69.576607,90.602036,165.074097
582,7.100015437450609,11.29,2.106,0.856,0.792,0.167,0.553,0.393,0.322,0.303,0.31,0.075,0.39,0.285,0.147,0.353,0.373,0.171,35.249,0.423,0.229,0.274,0.299,7.0,0.0004874,4.702,3.779,1.0,0.319688,7.80690359,52.380035,134.070145,79.087776
583,6.299997602857746,30.469,3.734,1.028,0.865,0.146,0.591,0.511,0.423,0.466,0.295,0.216,0.477,0.329,0.26,0.591,0.331,0.293,148.934,0.508,0.326,0.355,0.405,13.0,0.0004987,7.43,3.05,1.0,0.552906,5.02059014,80.552361,95.908539,44.101318
584,5.700000503883016,23.33,3.755,0.847,0.835,0.153,0.626,0.361,0.323,0.433,0.234,0.064,0.493,0.28,0.141,0.442,0.301,0.174,110.526,0.437,0.244,0.305,0.306,6.0,0.0004686,6.877,5.697,1.0,0.471017,3.12284895,67.048492,83.338448,86.829391
585,5.200000237109354,30.718,2.522,1.313,0.889,0.151,0.62,0.423,0.327,0.761,0.172,0.267,0.619,0.24,0.204,0.954,0.254,0.445,121.118,0.456,0.4,0.354,0.551,8.0,0.0004798,6.736,4.222,1.0,0.600617,11.8065125,45.903694,986.992554,109.16169
587,6.399996913372259,10.258,6.485,1.199,0.572,0.152,0.587,0.445,0.318,0.383,0.352,0.251,0.466,0.353,0.201,0.446,0.384,0.327,86.61,0.45,0.329,0.34,0.386,4.0,0.0005186,5.888,4.328,1.0,0.383935,3.64136036,113.743851,270.634308,300.427521
588,7.199970640755866,16.543,2.548,1.113,0.819,0.159,0.594,0.492,0.387,0.525,0.268,0.178,0.534,0.282,0.245,0.595,0.453,0.294,63.407,0.491,0.324,0.354,0.447,12.0,0.0004741,5.704,4.134,1.0,0.422544,7.06212346,61.078156,83.929543,141.777039
589,4.600000074606178,12.415,2.906,0.193,0.8,0.171,0.589,0.537,0.432,0.424,0.253,0.072,0.458,0.317,0.16,0.525,0.305,0.194,39.034,0.519,0.25,0.311,0.341,6.0,0.0004504,4.359,3.315,1.0,0.35235,5.17653456,49.104912,119.441353,70.899261
590,5.700000503883016,30.558,1.829,1.324,0.906,0.152,0.568,0.463,0.456,0.663,0.258,0.147,0.539,0.289,0.216,0.871,0.385,0.239,98.776,0.496,0.356,0.348,0.498,6.0,0.0004655,6.646,2.849,1.0,0.587823,4.81586044,43.057854,36.894466,51.4123
591,6.900008766455316,10.382,6.475,0.253,0.607,0.161,0.521,0.497,0.377,0.373,0.302,0.057,0.433,0.327,0.133,0.555,0.314,0.167,71.49,0.465,0.244,0.298,0.345,4.0,0.0004216,5.273,3.953,1.0,0.372302,3.71682324,48.533619,112.011749,138.248535
592,8.100015437450608,20.344,3.615,0.214,0.842,0.16,0.593,0.464,0.172,0.792,0.44,0.344,0.584,0.343,0.119,1.081,0.657,0.613,78.663,0.41,0.525,0.349,0.784,5.0,0.000438,5.882,3.062,1.0,0.520059,5.50447395,45.511967,114.706757,83.70871
593,5.40000018605658,25.04,2.311,0.814,0.889,0.156,0.568,0.498,0.441,0.472,0.211,0.15,0.516,0.27,0.207,0.56,0.399,0.271,80.111,0.502,0.278,0.331,0.41,8.0,0.0004929,6.467,2.825,1.0,0.497887,6.36026511,72.482933,98.665955,92.499451
594,8.299988937677888,18.102,3.688,1.102,0.791,0.16,0.563,0.406,0.292,0.302,0.718,0.074,0.419,0.372,0.137,0.452,0.324,0.186,90.766,0.42,0.365,0.309,0.321,8.0,0.0004209,5.938,3.474,1.0,0.424223,5.89888434,82.470261,103.482307,89.156387
595,5.800000874803203,27.793,2.572,0.774,0.893,0.153,0.583,0.438,0.352,0.54,0.15,0.099,0.5,0.245,0.162,0.513,0.287,0.174,94.977,0.458,0.263,0.302,0.325,9.0,0.0004889,6.394,4.124,1.0,0.528215,5.59012,53.800152,102.841629,109.012077
596,6.0999990348465305,10.173,2.111,0.348,0.805,0.174,0.586,0.535,0.349,0.794,0.372,0.072,0.558,0.344,0.14,0.746,0.368,0.144,25.759,0.49,0.413,0.347,0.419,4.0,0.0005032,4.888,4.716,1.0,0.35848,9.41031778,55.349583,168.90567,87.758163
597,7.100015437450609,8.944,3.57,0.696,0.677,0.172,0.511,0.458,0.326,0.518,0.333,0.056,0.404,0.331,0.123,0.694,0.42,0.136,40.643,0.432,0.302,0.286,0.417,5.0,0.0004733,4.788,3.13,1.0,0.348653,6.41782456,22.946377,50.351204,81.497589
598,5.40000018605658,7.721,2.412,0.009,0.761,0.188,0.614,0.457,0.274,0.327,0.895,0.205,0.375,0.507,0.193,0.462,0.51,0.232,18.709,0.448,0.475,0.358,0.401,4.0,0.0004267,4.711,2.943,1.0,0.30112,2.60491577,43.794594,109.084648,76.554909
599,6.799998134593398,15.437,3.989,0.81,0.763,0.159,0.56,0.449,0.395,0.437,0.285,0.192,0.442,0.302,0.221,0.476,0.402,0.226,77.304,0.468,0.305,0.321,0.368,6.0,0.0005164,5.328,2.384,1.0,0.416417,6.22099193,26.434349,41.125145,28.657104
600,6.499996931948306,7.371,2.945,0.019,0.713,0.177,0.53,0.511,0.583,0.263,0.359,0.534,0.349,0.309,0.457,0.361,0.604,0.675,21.903,0.542,0.385,0.372,0.547,4.0,0.0004583,3.631,3.128,1.0,0.275207,3.7293558,68.311172,110.767441,63.627174
601,8.100015437450608,17.127,3.33,1.153,0.793,0.16,0.618,0.395,0.397,0.527,0.266,0.116,0.563,0.287,0.19,0.578,0.398,0.221,80.634,0.47,0.303,0.346,0.399,5.0,0.0005032,5.642,2.405,1.0,0.435294,2.95602777,51.529968,46.832039,20.383213
602,5.300000202445418,24.301,3.995,1.118,0.826,0.15,0.477,0.337,0.379,0.505,0.177,0.134,0.461,0.228,0.168,0.534,0.18,0.253,128.699,0.398,0.272,0.286,0.322,7.0,0.000516,6.821,3.144,1.0,0.534015,5.21306335,47.173027,110.905891,86.18071
603,8.400007822415901,27.442,4.385,1.184,0.831,0.151,0.516,0.315,0.33,0.489,0.446,0.23,0.505,0.313,0.188,0.406,0.35,0.264,158.026,0.387,0.389,0.336,0.34,12.0,0.0004809,8.382,5.547,1.0,0.562945,8.36820602,69.671463,108.606567,118.578621
604,5.200000237109354,12.102,3.596,2.212,0.676,0.154,0.675,0.379,0.435,0.61,0.219,0.228,0.62,0.281,0.265,0.582,0.376,0.322,78.238,0.496,0.352,0.389,0.426,10.0,0.0004589,5.935,4.579,1.0,0.394313,3.09818582,85.397049,136.449387,136.826218
605,5.40000018605658,11.97,3.965,0.936,0.709,0.167,0.499,0.32,0.316,0.556,0.443,0.086,0.486,0.265,0.134,0.582,0.389,0.147,62.381,0.378,0.362,0.295,0.373,4.0,0.0004786,6.278,3.598,1.0,0.417879,3.20105775,56.553814,95.900566,114.059364
606,6.900008766455316,12.174,4.427,0.453,0.714,0.162,0.531,0.395,0.339,0.381,0.359,0.043,0.428,0.312,0.108,0.543,0.271,0.167,61.417,0.421,0.261,0.283,0.327,5.0,0.000456,5.616,2.791,1.0,0.377147,6.09015089,51.463062,141.531876,85.496078
607,6.799998134593398,8.101,4.929,0.819,0.585,0.163,0.467,0.428,0.344,0.351,0.338,0.079,0.337,0.338,0.152,0.417,0.432,0.16,50.607,0.413,0.256,0.276,0.336,5.0,0.0004889,5.261,3.613,1.0,0.335163,1.55780044,63.622463,190.85405,37.722198
608,7.199970640755866,57.379,3.027,2.633,0.91,0.139,0.623,0.459,0.405,0.604,0.289,0.142,0.562,0.331,0.239,0.657,0.386,0.281,332.718,0.496,0.345,0.377,0.441,15.0,0.0005102,9.264,2.461,1.0,0.772049,9.36123518,41.600311,107.1763,146.823761
609,6.199998172182031,16.743,3.71,0.363,0.804,0.157,0.54,0.475,0.24,0.628,0.183,0.106,0.498,0.291,0.11,0.51,0.355,0.138,69.536,0.418,0.306,0.3,0.334,3.0,0.000481,5.599,7.142,1.0,0.453514,7.8322007,81.560799,149.972778,119.876778
610,7.0,23.156,2.174,0.991,0.88,0.157,0.569,0.368,0.377,0.664,0.201,0.231,0.554,0.232,0.219,0.812,0.295,0.349,75.461,0.438,0.365,0.335,0.485,6.0,0.000491,6.149,4.541,1.0,0.52053,5.62371572,67.522835,105.538704,93.107338
611,7.0,18.943,1.41,1.186,0.879,0.159,0.552,0.366,0.325,0.324,0.208,0.146,0.404,0.269,0.232,0.364,0.424,0.193,50.844,0.414,0.226,0.302,0.327,8.0,0.0004677,4.976,3.383,1.0,0.404711,8.36029622,85.657753,152.580017,120.077049
612,6.900008766455316,9.75,2.84,0.249,0.759,0.174,0.555,0.514,0.294,0.459,0.186,0.058,0.424,0.263,0.117,0.457,0.401,0.115,30.824,0.454,0.234,0.268,0.324,5.0,0.0004327,4.723,3.653,1.0,0.324165,4.52952515,35.379803,63.245289,136.862778
613,7.400007822415902,16.676,3.165,0.503,0.82,0.165,0.606,0.454,0.339,0.672,0.264,0.428,0.572,0.334,0.231,0.842,0.349,0.606,62.757,0.467,0.455,0.379,0.599,6.0,0.0004311,5.873,3.365,1.0,0.456223,9.55959897,53.90337,23.19994,30.508137
614,4.399999967876858,7.315,2.533,0.925,0.679,0.171,0.531,0.565,0.391,0.446,0.286,0.096,0.429,0.373,0.172,0.485,0.495,0.194,27.636,0.496,0.276,0.325,0.391,1.0,0.000451,4.286,2.791,1.0,0.292671,1.36673243,54.150749,55.079605,61.779045
615,5.59999938302362,11.703,2.814,0.902,0.759,0.156,0.552,0.391,0.262,0.612,0.442,0.044,0.524,0.376,0.104,0.73,0.522,0.118,46.028,0.402,0.366,0.335,0.456,3.0,0.0004653,5.787,1.763,1.0,0.376964,5.65274668,33.815041,70.777893,97.057953
616,5.300000202445418,20.668,2.608,1.215,0.844,0.158,0.601,0.418,0.259,0.518,0.254,0.147,0.552,0.245,0.164,0.718,0.296,0.139,82.177,0.426,0.306,0.32,0.384,8.0,0.0004331,5.944,2.717,1.0,0.465653,10.1859348,40.896709,98.023956,95.241257
617,6.0999990348465305,22.097,3.832,1.503,0.806,0.149,0.584,0.385,0.34,0.512,0.238,0.2,0.512,0.294,0.22,0.556,0.327,0.343,123.647,0.436,0.317,0.342,0.408,5.0,0.0004661,6.433,3.699,1.0,0.493424,4.48455604,41.662876,985.248901,123.279762
618,5.700000503883016,23.483,3.958,0.685,0.835,0.156,0.57,0.448,0.358,0.395,0.348,0.08,0.451,0.347,0.151,0.479,0.438,0.199,111.745,0.459,0.274,0.316,0.372,7.0,0.0004828,6.175,3.948,1.0,0.482877,7.54605672,88.441071,106.950935,64.886337
619,5.499999678657065,19.033,3.114,1.268,0.813,0.154,0.593,0.493,0.42,0.63,0.266,0.15,0.607,0.314,0.233,0.743,0.361,0.272,87.353,0.502,0.349,0.385,0.459,6.0,0.0005016,5.732,3.724,1.0,0.476393,6.53050937,47.6236,121.07103,94.846756
620,7.599980364934842,17.959,3.191,0.193,0.841,0.163,0.604,0.454,0.179,0.746,0.446,0.233,0.6,0.332,0.108,1.008,0.713,0.352,61.383,0.412,0.475,0.347,0.691,8.0,0.0004769,5.762,3.933,1.0,0.480493,6.15455048,48.759796,142.571411,119.569176
621,5.899998417198648,16.892,3.022,1.221,0.799,0.159,0.455,0.339,0.43,0.465,0.266,0.101,0.428,0.28,0.169,0.462,0.33,0.2,75.376,0.408,0.277,0.293,0.33,10.0,0.0004342,6.165,3.029,1.0,0.448849,7.78224817,55.995262,73.26178,62.038803
622,4.399999967876858,8.706,3.804,0.237,0.683,0.177,0.485,0.414,0.208,0.27,0.284,0.075,0.32,0.293,0.105,0.369,0.303,0.093,36.081,0.369,0.209,0.239,0.255,2.0,0.0004815,4.22,4.629,1.0,0.31141,4.43866776,44.185284,129.000626,120.212379
623,4.399999967876858,5.582,2.788,0.013,0.666,0.188,0.533,0.525,0.223,0.882,0.202,0.138,0.507,0.351,0.116,0.619,0.412,0.093,15.668,0.427,0.408,0.325,0.374,3.0,0.0005136,4.024,3.451,1.0,0.291876,4.09531774,44.175606,68.542938,39.015335
